Short,Name,URL
US,Morrison College,www.morrison.neumont.edu
US,Mountain State University,www.mountainstate.edu
US,Mount Aloysius College,www.mtaloy.edu
US,Mount Carmel College of Nursing,www.mccn.edu
US,Mount Holyoke College,www.mtholyoke.edu
US,Mount Ida College,www.mountida.edu
US,Mount Marty College,www.mtmc.edu
US,Mount Mary College,www.mtmary.edu
US,Mount Mercy College,www.mtmercy.edu
US,Mount Olive College,www.mountolivecollege.edu
US,Mount Senario College,www.mscfs.edu
US,Mount Sinai School of Medicine,www.mssm.edu
US,Mount St. Clare College,www.clare.edu
US,Mount St. Mary College,www.msmc.edu
US,Mount St. Mary's College California,www.msmc.la.edu
US,Mount St. Mary's College Maryland,www.msmary.edu
US,Mount Union College,www.mountunion.edu
US,Mount Vernon College,www.gwu.edu~mvcgw
US,Mount Vernon Nazarene College,www.mvnc.edu
US,Muhlenberg College,www.muhlberg.edu
US,Multnomah Bible College,www.multnomah.edu
US,Murray State University,www.mursuky.edu
US,Muskingum College,www.muskingum.edu
US,NAES College,www.naes.indian.com
US,National American University,www.national.edu
US,"National American University, Albuquerque",www.national.edualbuquerque.html
US,"National American University, Colorado Springs",www.national.educol_springs.html
US,"National American University, Denver",www.national.edudenver.html
US,"National American University, Kansas City",www.national.edukansas_city.html
US,"National American University, Roseville",www.national.eduroseville.html
US,"National American University, Sioux Falls",www.national.edusioux_falls.html
US,National College of Chiropractic,www.national.chiropractic.edu
US,National College of Naturopathic Medicine,www.ncnm.edu
US,National Defense University,www.ndu.edu
US,National Hispanic University,www.nhu.edu
US,National-Louis University,www.nl.edu
US,National Technological University,www.ntu.edu
US,National Theatre Conservatory,www.denvercenter.orgeducationed_ntc.htm
US,National University,www.nu.edu
US,Naval Postgraduate School,www.nps.navy.mil
US,Nazarene Bible College,www.nbc.edu
US,Nazareth College,www.naz.edu
US,Nebraska Christian College,www.nechristian.edu
US,Nebraska Methodist College of Nursing and Allied Health,www.methodistcollege.edunurseover.html
US,Nebraska Wesleyan University,www.nebrwesleyan.edu
US,Neumann College,www.neumann.edu
US,Newberry College,www.newberry.edu
US,New College of California,www.newcollege.edu
US,New College of Florida,www.ncf.edu
US,New England College,www.nec.edu
US,New England College of Optometry,www.ne-optometry.edu
US,New England Conservatory of Music,www.newenglandconservatory.edu
US,New England Institute of Technology,www.neit.edu
US,New England School of Art and Design,www.suffolk.edunesad
US,New England School of Communications,www.nescom.edu
US,New England School of Law,www.nesl.edu
US,New Hampshire College,www.nhc.edu
US,New Jersey City University,www.njcu.edu
US,New Jersey Institute of Technology,www.njit.edu
US,Newman University,www.ksnewman.edu
US,New Mexico Highlands University,www.nmhu.edu
US,New Mexico Institute of Mining and Technology,www.nmt.edu
US,New Mexico State University,www.nmsu.edu
US,Newschool of Architecture and Design,www.newschoolarch.edu
US,"New York Academy of Art, Graduate School of Figurative Art",www.nyaa.edu
US,New York Chiropractic College,www.nycc.edu
US,New York College of Podiatric Medicine,www.nycpm.edu
US,New York Film Academy,www.nyfa.edu
US,New York Institute of Technology,www.nyit.edu
US,New York Law School,www.nyls.edu
US,New York Medical College,www.nymc.edu
US,New York School of Interior Design,www.nysid.edu
US,New York University,www.nyu.edu
US,Niagara University,www.niagara.edu
US,Nicholls State University,www.nicholls.edu
US,Nichols College,www.nichols.edu
US,Norfolk State University,www.nsu.edu
US,North Carolina Agricultural and Technical State University,www.ncat.edu
US,North Carolina Central University,www.nccu.edu
US,North Carolina School of the Arts,www.ncarts.edu
US,North Carolina State University,www.ncsu.edu
US,North Carolina Wesleyan College,www.ncwc.edu
US,North Central Bible College,www.ncbc.edu
US,North Central College,www.noctrl.edu
US,Northcentral University,www.ncu.edu
US,North Dakota State University,www.ndsu.nodak.edu
US,Northeastern Illinois University,www.neiu.edu
US,Northeastern Ohio University College of Medicine,www.neoucom.edu
US,Northeastern State University,www.nsuok.edu
US,Northeastern University,www.neu.edu
US,Northern Arizona University,www.nau.edu
US,Northern Illinois University,www.niu.edu
US,Northern Kentucky University,www.nku.edu
US,Northern Michigan University,www.nmu.edu
US,Northern State University,www.northern.edu
US,Northern Virginia Community College,www.nv.cc.va.us
US,Northface University,www.northface.edu
US,North Georgia College,www.ngc.peachnet.edu
US,North Greenville College,www.ngc.edu
US,Northland College,www.northland.edu
US,North Park University,www.northpark.edu
US,Northwest Christian College,www.nwcc.edu
US,Northwest College of Art,www.nca.edu
US,Northwestern College Iowa,www.nwciowa.edu
US,Northwestern College of Chiropractic,www.nwchiro.edu
US,Northwestern College St. Paul,www.nwc.edu
US,Northwestern Oklahoma State University,www.nwalva.edu
US,Northwestern State University of Louisiana,www.nsula.edu
US,Northwestern University,www.nwu.edu
US,Northwest Missouri State University,www.nwmissouri.edu
US,Northwest Nazarene University,www.nnu.edu
US,Northwest University,www.northwestu.edu
US,Northwood University,www.northwood.edu
US,"Northwood University, Florida Campus",www.northwood.educampusesflorida
US,"Northwood University, Texas Campus",www.northwood.educampusestexas
US,Norwich University,www.norwich.edu
US,Notre Dame College,www.notredame.edu
US,Notre Dame College of Ohio,www.ndc.edu
US,Notre Dame de Namur University,www.ndnu.edu
US,Nova Southeastern University,www.nova.edu
US,Nyack College,www.nyackcollege.edu
US,Oakland City University,www.oak.edu
US,Oakland University,www.oakland.edu
US,Oakton Community College,www.oakton.edu
US,Oakwood College,www.oakwood.edu
US,Oberlin College,www.oberlin.edu
US,Occidental College,www.oxy.edu
US,Oglala Lakota College,www.olc.edu
US,Oglethorpe University,www.oglethorpe.edu
US,Ohio College of Podiatric Medicine,www.ocpm.edu
US,Ohio Dominican College,www.odc.edu
US,Ohio Northern University,www.onu.edu
US,Ohio State University,www.ohio-state.edu
US,Ohio State University - Lima,www.lima.ohio-state.edu
US,Ohio State University - Mansfield,www.mansfield.ohio-state.edu
US,Ohio State University - Marion,www.marion.ohio-state.edu
US,Ohio State University - Newark,www.newark.ohio-state.edu
US,Ohio University,www.ohiou.edu
US,Ohio University - Chillicothe,www.ohiou.educhillicothe
US,Ohio University - Eastern,www.eastern.ohiou.edu
US,Ohio University - Lancaster,www.lancaster.ohiou.edu
US,Ohio University - Southern,www.ohiou.edusouthern
US,Ohio University - Zanesville,www.zanesville.ohiou.edu
US,Ohio Valley College,www.ovc.edu
US,Ohio Wesleyan University,www.owu.edu
US,Oklahoma Baptist University,www.okbu.edu
US,Oklahoma Christian University,www.oc.edu
US,Oklahoma City University,www.okcu.edu
US,Oklahoma Panhandle State University,www.opsu.edu
US,Oklahoma State University,www.okstate.edu
US,Oklahoma State University Center for Health Sciences,osu.com.okstate.edu
US,Oklahoma State University - Institute of Technology,www.osuit.edu
US,Oklahoma State University - Oklahoma City,www.osuokc.edu
US,Oklahoma State University - Tulsa,www.osu-tulsa.okstate.edu
US,Old Dominion University,www.odu.edu
US,Olive-Harvey College,www.ccc.eduoliveharvey
US,Olivet College,www.olivetcollege.edu
US,Olivet Nazarene University,www.olivet.edu
US,O'More College of Design,www.omorecollege.edu
US,Oral Roberts University,www.oru.edu
US,Oregon College of Arts and Crafts,www.ocac.edu
US,Oregon Graduate Institute of Science and Technology,www.ogi.edu
US,Oregon Health Sciences University,www.ohsu.edu
US,Oregon Institute of Technology,www.oit.edu
US,Oregon State University,www.orst.edu
US,Otis College of Art & Design,www.otisart.edu
US,Ottawa University,www.ottawa.edu
US,Otterbein College,www.otterbein.edu
US,Ouachita Baptist University,www.obu.edu
US,Our Lady of Holy Cross College,www.olhcc.edu
US,Our Lady of the Lake University,www.ollusa.edu
US,Ozark Christian College,www.occ.edu
US,Pace University,www.pace.edu
US,Pace University  PleasantvilleBriarcliff,www.pace.educampuspville.html
US,Pacifica Graduate Institute,www.pacifica.edu
US,Pacific College of Oriental Medicine,www.ormed.edu
US,Pacific Graduate School of Psychology,www.pgsp.edu
US,Pacific Lutheran University,www.plu.edu
US,Pacific Northwest College of Art,www.pnca.edu
US,Pacific Oaks College,www.pacificoaks.edu
US,Pacific Union College,www.puc.edu
US,Pacific University,www.pacificu.edu
US,Paier College of Art,www.paierart.com
US,Paine College,www.paine.edu
US,Palm Beach Atlantic University,www.pba.edu
US,Palm Beach State College,www.palmbeachstate.edu
US,Palmer College of Chiropractic,www.palmer.edu
US,Palmer College of Chiropractic West,www.palmer.eduPCCWpcwmain.htm
US,Park College,www.park.edu
US,Parsons School of Design,www.parsons.edu
US,Paul Quinn College,www.pqc.edu
US,Peace College,www.peace.edu
US,Pebble Hills University,www.pebblehills.edu
US,Pennsylvania Academy of the Fine Arts,www.pafa.org
US,Pennsylvania College of Optometry,www.pco.edu
US,Pennsylvania Institute of Technology,www.pit.edu
US,Pennsylvania State University,www.psu.edu
US,Pennsylvania State University - Abington,www.abington.psu.edu
US,Pennsylvania State University - Altoona,www.aa.psu.edu
US,Pennsylvania State University at Erie - Behrend College,www.pserie.psu.edu
US,Pennsylvania State University at Harrisburg - The Capital College,www.hbg.psu.edu
US,Pennsylvania State University - Berks-Lehigh Valley College,www.bk.psu.edu
US,Pennsylvania State University Delaware County,www.de.psu.edu
US,Pennsylvania State University Great Valley,www.gv.psu.edu
US,Pennsylvania State University - Lehigh Valley,www.an.psu.edu
US,Pennsylvania State University - Milton S.Hershey Medical Center,www.collmed.psu.edu
US,Pennsylvania State University - Schuylkill,www.sl.psu.edu
US,Pepperdine University,www.pepperdine.edu
US,Peru State College,www.peru.edu
US,Pfeiffer University,www.pfeiffer.edu
US,Philadelphia College of Bible,www.pcb.edu
US,Philadelphia College of Osteopathic Medicine,www.pcom.edu
US,Philadelphia University,www.philau.edu
US,Philander Smith College,www.philander.edu
US,Phillips Graduate Institute,www.pgi.edu
US,Phillips University,www.phillips.edu
US,Piedmont Baptist College,www.pbc.edu
US,Piedmont College,www.piedmont.edu
US,Pikeville College,www.pc.edu
US,Pillsbury Baptist Bible College,www.pillsbury.edu
US,Pittsburg State University,www.pittstate.edu
US,Pitzer College,www.pitzer.edu
US,Plymouth State College,www.plymouth.edu
US,Point Loma Nazarene College,www.ptloma.edu
US,Point Park College,www.ppc.edu
US,Polytechnic University,www.poly.edu
US,"Polytechnic University, Long Island Campus",www.poly.eduli
US,"Polytechnic University, Westchester Graduate Center",www.poly.eduwest
US,Pomona College,www.pomona.edu
US,Portland Community College,www.pcc.edu
US,Portland State University,www.pdx.edu
US,Post University of Waterbury,www.post.edu
US,Prairie View Agricultural and Mechanical University,www.pvamu.edu
US,Pratt Institute,www.pratt.edu
US,Presbyterian College,www.presby.edu
US,Prescott College,www.prescott.edu
US,Preston University,www.preston.edu
US,Princeton University,www.princeton.edu
US,Principia College,www.prin.edu
US,Providence College,www.providence.edu
US,Puget Sound Christian College,members.aa.net~bluvasepscchome.html
US,Purdue University,www.purdue.edu
US,Purdue University Calumet,www.calumet.purdue.edu
US,Purdue University North Central,www.pnc.edu
US,Quantum-Veritas International University,www.qvius.edu
US,Queens College,www.queens.edu
US,Quincy University,www.quincy.edu
US,Quinnipiac College,www.quinnipiac.edu
US,Radford University,www.runet.edu
US,Ramapo College of New Jersey,www.ramapo.edu
US,Rand Graduate School of Policy Studies,www.rgs.edu
US,Randolph-Macon College,www.rmc.edu
US,Randolph-Macon Woman's College,www.rmwc.edu
US,Rasmussen College,www.rasmussen.edu
US,"Rasmussen College, Florida Campuses",www.rasmussen.edulocationsflorida
US,"Rasmussen College, Illinois Campuses",www.rasmussen.edulocationsillinois
US,"Rasmussen College, Minnesota Campuses",www.rasmussen.edulocationsminnesota
US,"Rasmussen College, North Dakota Campuses",www.rasmussen.edulocationsnorth-dakota
US,"Rasmussen College, Wisconsin Campuses",www.rasmussen.edulocationswisconsin
US,Reed College,www.reed.edu
US,Reformed Bible College,www.reformed.edu
US,Regent International University,www.regentinternational.net
US,Regent University,www.regent.edu
US,Regis College,www.regiscollege.edu
US,Regis University,www.regis.edu
US,Reinhardt College,www.reinhardt.edu
US,Rensselaer Polytechnic Institute,www.rpi.edu
US,Research College of Nursing - Rockhurst University,www.rockhurst.edu3.0academic_programsnursingadmis3.html
US,Rhode Island College,www.ric.edu
US,Rhode Island School of Design,www.risd.edu
US,Rhodes College,www.rhodes.edu
US,Rice University,www.rice.edu
US,Richard Stockton College of New Jersey,www.stockton.edu
US,Rider University,www.rider.edu
US,Ringling College of Art and Design,www.ringling.edu
US,Ripon College,www.ripon.edu
US,Rivier College,www.rivier.edu
US,Roanoke Bible College,www.roanokebible.edu
US,Roanoke College,www.roanoke.edu
US,Robert Morris College,www.robert-morris.edu
US,Robert Morris College of Chicago,www.rmcil.edu
US,Roberts Wesleyan College,www.rwc.edu
US,Rochester College,www.rc.edu
US,Rochester Institute of Technology,www.rit.edu
US,Rockford College,www.rockford.edu
US,Rockhurst College,www.rockhurst.edu
US,Rock Valley College,www.rvc.cc.il.us
US,Rocky Mountain College,www.rocky.edu
US,Rocky Mountain College of Art and Design,www.rmcad.edu
US,Rogers State University,www.rsu.edu
US,Roger Williams University,www.rwu.edu
US,Rollins College,www.rollins.edu
US,Roosevelt University,www.roosevelt.edu
US,Rose-Hulman Institute of Technology,www.rose-hulman.edu
US,Rosemont College,www.rosemont.edu
US,"Ross University, School of Medicine",www.rossmed.edu
US,Rowan University,www.rowan.edu
US,Rush University,www.rushu.rush.edu
US,Russel Sage College,www.sage.eduRSC
US,Rust College,www.rustcollege.edu
US,"Rutgers, The State University of New Jersey",www.rutgers.edu
US,"Rutgers, The State University of New Jersey - Camden",camden-www.rutgers.edu
US,"Rutgers, The State University of New Jersey - Newark",rutgers-newark.rutgers.edu
US,Sacred Heart University,www.sacredheart.edu
US,Sage Graduate School,www.sage.eduSGS
US,Saginaw Valley State University,www.svsu.edu
US,Salem College,www.salem.edu
US,Salem International University,www.salemiu.edu
US,Salem State College,www.salem.mass.edu
US,Salem Teikyo University,www.salem-teikyo.wvnet.edu
US,Salisbury State University,www.ssu.edu
US,Salve Regina University,www.salve.edu
US,Samford University,www.samford.edu
US,Sam Houston State University,www.shsu.edu
US,Samuel Merritt College,www.samuelmerritt.edu
US,San Diego State University,www.sdsu.edu
US,San Diego University for Integrative Studies,www.sduis.edu
US,Sanford-Brown Institute,www.sbjacksonville.com
US,San Francisco Art Institute,www.sfai.edu
US,San Francisco Conservatory of Music,www.sfcm.edu
